Creator ID,Creator username,Group,Creator Network manager,Creator type,Relationship status,Subscription status,Joined time,Days since joining,Invitation type,Invited by,Promote permission,Baseline Diamond goal,Last goal update,Next goal update,Min. goal next update,Max. goal next update,Last LIVE,Notes,Followers,Videos,Likes,Diamonds in L30D,Valid go LIVE days in L30D,LIVE duration in L30D
7369224777019441168,_theogsky_,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:05:15 13:59:37 (UTC+0),194,Regular,anita@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:10:12 22:01:50 (UTC+0),,228,14,370,0,0,0
7413268188756000785,batman1930,Gothammites,jamesgordonledgerjoker@gmail.com,Rookie,Effective,Not started,2024:09:11 06:30:38 (UTC+0),75,Regular,anita@yourdreamsocial.com,No,0,2024:09:11 06:30:38 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:09:28 01:13:36 (UTC+0),,448,48,772,0,0,0
7359136220204498949,hunnitbandlegg,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:09:16 05:58:01 (UTC+0),436,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:08:06 03:42:28 (UTC+0),,9135,206,31307,0,0,0
7359139470014414854,itzastraia,Anita Dreams,anita@yourdreamsocial.com,Veteran,Effective,Not started,2024:03:30 23:38:57 (UTC+0),240,Regular,anita@yourdreamsocial.com,No,20000,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,400000,2024:06:04 16:04:11 (UTC+0),,406,0,0,0,0,0
7368302431849185296,kiyatupper,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:05:13 02:29:02 (UTC+0),196,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:07:09 22:44:51 (UTC+0),,851,840,20599,0,0,0
7359136189510615045,thecritterwhisper,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:09:13 06:50:01 (UTC+0),439,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:08:24 03:27:35 (UTC+0),,8269,887,20603,0,0,0
7363803537093967888,pitdq,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:04:30 23:45:11 (UTC+0),209,Regular,anita@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:19 03:21:44 (UTC+0),,737,48,930,0,0,0.51
7418735538355666960,juicyblack4220,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:09:26 00:03:03 (UTC+0),60,Regular,wes@yourdreamsocial.com,No,0,2024:09:26 00:03:03 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:11:21 19:29:23 (UTC+0),,373,142,1425,0,4,11.86
7420324580838998017,desmond.tydore,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:09:30 06:55:16 (UTC+0),56,Regular,wes@yourdreamsocial.com,No,0,2024:09:30 06:55:16 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:09:30 08:39:51 (UTC+0),,534,99,1659,0,0,0
7388305615480864784,xavierlytewilliams,Captin Joker,saltybones31@gmail.com,Rookie,Effective,Not started,2024:07:06 00:00:08 (UTC+0),142,Regular,saltybones31@gmail.com,No,0,2024:07:06 00:00:08 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,-,,58,0,0,0,0,0
7359139800986681350,tiffanyross7,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:04:13 01:42:59 (UTC+0),226,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2019:04:18 20:16:05 (UTC+0),,4228,240,29424,0,0,0
7359136746761715718,msk_192016,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:11:03 00:59:01 (UTC+0),388,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:11:24 03:40:59 (UTC+0),,1152,538,10417,0,0,0.27
7359139287574773765,capuchino.07,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:03:23 13:16:34 (UTC+0),247,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:08:02 21:17:29 (UTC+0),,1,0,0,0,0,0
7359136478452285445,trinityhaney5,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:10:12 22:11:01 (UTC+0),410,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:03:21 22:26:22 (UTC+0),,498,8,75,0,0,0
7359136198373441542,aamiya028,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:09:13 22:54:01 (UTC+0),439,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,-,,743,1,57,0,0,0
7359136478452187142,carrie_98,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:10:12 21:37:01 (UTC+0),410,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:02:06 11:03:00 (UTC+0),,2438,55,5291,0,0,0
7359138195067437062,devinlarock,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:01:30 21:03:17 (UTC+0),300,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,-,,500,34,6366,0,0,0
7389745565002711056,chymerastudios,Captin Joker,saltybones31@gmail.com,Rookie,Effective,Not started,2024:07:09 21:17:04 (UTC+0),139,Regular,saltybones31@gmail.com,No,0,2024:07:09 21:17:04 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:07:10 22:49:39 (UTC+0),,1157,258,5790,0,0,0
7359136209949556741,jaretwodal27,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:09:14 20:09:01 (UTC+0),438,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:10:17 03:26:38 (UTC+0),,1956,8,546,0,0,0
7359136195559063558,blakemcmullen2,Not in a group,Not managed by Creator Network manager,Veteran,Effective,Not started,2023:09:13 16:11:01 (UTC+0),439,Regular,wes@yourdreamsocial.com,No,20000,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,400000,2023:11:18 05:40:08 (UTC+0),,3497,14,888,0,0,0
7397957709800325137,kaptincaribe,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:08:01 00:25:34 (UTC+0),116,Regular,wes@yourdreamsocial.com,No,0,2024:08:01 00:25:34 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:10:25 15:03:52 (UTC+0),,641,0,0,0,1,2.83
7380707489106395152,itsjustshy0815,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:06:15 12:45:58 (UTC+0),163,Regular,anita@yourdreamsocial.com,No,0,2024:06:15 12:45:58 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,-,,343,36,1405,0,0,0
7359138417688608773,mickey5878,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:02:13 19:14:20 (UTC+0),286,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,-,,882,1330,13931,0,0,0
7359136196968153094,amandamichellemxq,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:09:13 17:58:01 (UTC+0),439,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:10:31 14:00:48 (UTC+0),,2104,906,13126,0,0,0.09
7387763632534503441,b1txa,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:07:04 13:04:17 (UTC+0),144,Regular,wes@yourdreamsocial.com,No,0,2024:07:04 13:04:17 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:16 23:18:12 (UTC+0),,755,19,416,0,0,0.42
7416558778453065729,chrissybmakeup,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:09:20 03:18:25 (UTC+0),66,Regular,anita@yourdreamsocial.com,No,0,2024:09:20 03:18:25 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,2024:10:09 15:06:12 (UTC+0),,5597,110,77747,0,0,0
7359136652201230341,donny.caprenter,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:10:26 23:33:01 (UTC+0),396,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:08:30 18:39:19 (UTC+0),,371,105,3023,0,0,0
7377260888744542224,lexo.mane,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:06:06 05:46:59 (UTC+0),172,Regular,anita@yourdreamsocial.com,No,0,2024:06:06 05:46:59 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:10:11 02:15:05 (UTC+0),,1113,13,2114,0,0,0
7359136228022845446,jaygrtt,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:09:17 20:49:01 (UTC+0),435,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:09:07 00:50:24 (UTC+0),,109721,683,908877,0,0,0
7359136239548727302,graylee_bradley,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:09:19 00:00:02 (UTC+0),433,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:08:05 21:37:01 (UTC+0),,1840,25,13809,0,0,0
7359136952215470086,thejacksondennis,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:11:16 16:45:01 (UTC+0),375,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,-,,417,5,2427,0,0,0
7436904129248673809,xogwendolynelisa,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:11:13 23:20:12 (UTC+0),12,Regular,wes@yourdreamsocial.com,No,0,2024:11:13 23:20:12 (UTC+0),2025:05:01 00:00:00 (UTC+0),0,300000,2023:04:11 00:11:53 (UTC+0),,17290,208,219981,0,0,0
7359137245233774597,max_01._,Maxed Out,kremaindustries@gmail.com,Veteran,Effective,Started,2023:12:05 21:55:01 (UTC+0),356,Regular,wes@yourdreamsocial.com,No,20000,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,400000,2024:02:24 05:50:25 (UTC+0),,34899,1,1783,0,0,0
7359136196959698950,tking_901,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:09:13 17:29:01 (UTC+0),439,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:08:14 09:08:21 (UTC+0),,999,0,0,0,0,0
7378229823455543297,trippymoe777,Maxed Out,kremaindustries@gmail.com,Rookie,Effective,Not started,2024:06:08 21:07:32 (UTC+0),170,Regular,anita@yourdreamsocial.com,No,0,2024:06:08 21:07:32 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:08:18 21:18:03 (UTC+0),,2051,23,1543,0,0,0
7380541568928776193,kimberlyyyboone,Captin Joker,saltybones31@gmail.com,Rookie,Effective,Started,2024:06:15 01:57:51 (UTC+0),163,Regular,saltybones31@gmail.com,No,0,2024:06:15 01:57:51 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:06:16 00:56:47 (UTC+0),,676,213,15441,0,0,0
7359138566439600134,brucemcallister28,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Not started,2024:02:22 00:49:21 (UTC+0),277,Regular,wes@yourdreamsocial.com,No,20000,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),20000,400000,2024:07:03 01:52:24 (UTC+0),,968,24,641,0,0,0
7359136224445235205,dakotabraswell84,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:09:16 23:24:01 (UTC+0),436,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:10:28 00:05:15 (UTC+0),,2254,301,11646,0,0,0.17
7359139397662670853,josharthurs35,Recruiter,pottzy19xx@gmail.com,Rookie,Effective,Not started,2024:03:27 23:54:49 (UTC+0),243,Regular,pottzy19xx@gmail.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:10:26 01:34:40 (UTC+0),,459,16,207,0,0,0.36
7359136211358973957,jasminesey7500,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:09:15 02:11:01 (UTC+0),437,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2023:10:30 18:38:07 (UTC+0),,389,89,1263,0,0,0
7359136761504661509,dominique_cutie12,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:11:03 17:14:02 (UTC+0),388,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:01:31 20:34:21 (UTC+0),,403,22,697,0,0,0
7359139853851918342,lucipurr999,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:04:16 00:01:41 (UTC+0),223,Regular,anita@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:04:18 22:21:09 (UTC+0),,447,17,713,0,0,0
7359136274113921030,iamlunacantu,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:09:21 19:10:01 (UTC+0),431,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:24 06:31:46 (UTC+0),,6436,221,16762,0,0,1.73
7379498396425388033,sideshowlou,Maxed Out,kremaindustries@gmail.com,Rookie,Effective,Not started,2024:06:12 06:27:02 (UTC+0),166,Regular,anita@yourdreamsocial.com,No,0,2024:06:12 06:27:02 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:07:30 03:32:05 (UTC+0),,819,0,0,0,0,0
7382279292014641169,gxlomusic,Maxed Out,kremaindustries@gmail.com,Rookie,Effective,Not started,2024:06:19 18:30:04 (UTC+0),159,Regular,anita@yourdreamsocial.com,No,0,2024:06:19 18:30:04 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:09:24 01:18:08 (UTC+0),,234,14,830,0,0,0
7380122956514672657,claytonalcorn88,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:06:13 23:15:03 (UTC+0),165,Regular,wes@yourdreamsocial.com,No,0,2024:06:13 23:15:03 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:07:03 00:01:53 (UTC+0),,128,21,224,0,0,0
7382295641537429520,persianmayapapaya,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:06:19 19:30:59 (UTC+0),159,Regular,wes@yourdreamsocial.com,No,0,2024:06:19 19:30:59 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:07:15 01:33:08 (UTC+0),,4241,28,1618,0,0,0
7359139692668846085,mikeandveeofficial,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:04:08 17:26:19 (UTC+0),231,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:06:04 22:04:19 (UTC+0),,61,0,0,0,0,0
7359137855412633605,joseabeltorres,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:01:12 16:19:01 (UTC+0),318,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:10:16 23:23:52 (UTC+0),,269,34,547,0,0,0
7359136355143876613,libertyhill02,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:10:02 00:42:01 (UTC+0),420,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:17 18:29:46 (UTC+0),,922,538,9437,0,0,1.63
7359136186771963909,dominic.asay,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:09:13 00:44:01 (UTC+0),439,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:09:28 23:16:31 (UTC+0),,54313,1202,841968,0,0,0
7359136353688387589,emilyysimmonss,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:10:01 23:38:01 (UTC+0),421,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2023:12:01 17:47:31 (UTC+0),,818,37,3482,0,0,0
7359136918157754374,leexxx0,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Started,2023:11:15 00:00:50 (UTC+0),376,Regular,wes@yourdreamsocial.com,No,20000,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),20000,400000,2024:01:07 15:25:42 (UTC+0),,1189,0,0,0,0,0
7359136262667927558,rugsbyspiek,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:09:20 23:21:01 (UTC+0),432,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2023:10:28 22:15:13 (UTC+0),,302,4,299,0,0,0
7397915913174958097,brookek__,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:07:31 21:46:16 (UTC+0),117,Regular,wes@yourdreamsocial.com,No,0,2024:07:31 21:46:16 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:10:23 20:57:53 (UTC+0),,10791,163,13445,0,0,0
7359136665127976966,cjaylv,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:10:27 21:44:01 (UTC+0),395,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:08:14 08:09:49 (UTC+0),,2163,25,398,0,0,0
7359136141406306309,jetset.productions,Not in a group,wes@yourdreamsocial.com,Veteran,Effective,Started,2023:09:07 21:12:01 (UTC+0),445,Regular,wes@yourdreamsocial.com,No,20000,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,400000,2024:09:19 20:24:03 (UTC+0),,21752,20,1665,0,0,0
7359136239519662085,ianmartin28,Not in a group,Not managed by Creator Network manager,Veteran,Effective,Started,2023:09:18 22:21:01 (UTC+0),434,Regular,wes@yourdreamsocial.com,No,20000,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),20000,400000,2024:07:02 18:37:29 (UTC+0),,1951,25,4197,0,0,0
7359136238135214085,geniversal_,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:09:18 17:39:01 (UTC+0),434,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2023:10:15 02:02:30 (UTC+0),,216,2,123,0,0,0
7380308162001453073,whatamomlife,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:06:14 10:49:10 (UTC+0),164,Regular,wes@yourdreamsocial.com,No,0,2024:06:14 10:49:10 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:01 21:02:21 (UTC+0),,7730,2303,69745,0,0,0.06
7364290097392533505,jernigancomics,Gothammites,jamesgordonledgerjoker@gmail.com,Rookie,Effective,Not started,2024:05:02 06:52:17 (UTC+0),207,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:07:02 01:01:25 (UTC+0),,401589,3459,39252972,0,0,0
7415735355615412241,jared.lindy,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:09:17 22:29:57 (UTC+0),69,Regular,anita@yourdreamsocial.com,No,0,2024:09:17 22:29:57 (UTC+0),2025:03:01 00:00:00 (UTC+0),0,300000,-,,46,13,482,0,0,0
7359138158237384709,g.g.b.m,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:01:29 10:31:06 (UTC+0),301,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:05:07 05:41:15 (UTC+0),,1092,11,650,0,0,0
7359138060715491334,valiskar,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2024:01:23 23:58:02 (UTC+0),307,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:02:23 15:05:37 (UTC+0),,1267,1,6,0,0,0
7370920566921969665,jacob_goodwin0,Maxed Out,kremaindustries@gmail.com,Rookie,Effective,Not started,2024:05:20 03:39:45 (UTC+0),189,Regular,anita@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,2024:10:20 01:52:32 (UTC+0),,221,14,14105,0,0,0
7377101106964463633,katelynsteuer3,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:06:05 19:38:50 (UTC+0),173,Regular,anita@yourdreamsocial.com,No,0,2024:06:05 19:38:50 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:07:12 01:28:07 (UTC+0),,1850,35,2626,0,0,0
7397867406590378001,cam._onmarz,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:07:31 18:29:53 (UTC+0),117,Regular,anita@yourdreamsocial.com,No,0,2024:07:31 18:29:53 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:06:05 20:34:56 (UTC+0),,5027,0,0,0,0,0
7380130217958014992,bbtv526,Not in a group,Not managed by Creator Network manager,Rookie,Effective,Not started,2024:06:13 23:41:19 (UTC+0),165,Regular,anita@yourdreamsocial.com,No,0,2024:06:13 23:41:19 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:10:10 23:32:53 (UTC+0),,94,9,672,0,0,0
7359137407096061958,snowp1e,Maxed Out,kremaindustries@gmail.com,Rookie,Effective,Not started,2023:12:14 21:51:01 (UTC+0),347,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:10:06 15:35:22 (UTC+0),,264,13,196,0,0,0
7369326970536247313,chin0soto0,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:05:15 20:52:54 (UTC+0),194,Regular,wes@yourdreamsocial.com,No,0,2024:11:01 00:00:00 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,-,,519,3,126,0,0,0
7398653671954825232,being_naudii,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:08:02 21:25:02 (UTC+0),115,Regular,wes@yourdreamsocial.com,No,0,2024:08:02 21:25:02 (UTC+0),2025:02:01 00:00:00 (UTC+0),0,300000,-,,450,22,851,0,0,0
7386807103765135377,1yakuza_1,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Not started,2024:07:01 23:20:28 (UTC+0),147,Regular,anita@yourdreamsocial.com,No,0,2024:07:01 23:20:28 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:07:10 17:18:34 (UTC+0),,234,9,189,0,0,0
7359137631810224133,look_through_the_tree.s,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:12:30 08:40:02 (UTC+0),331,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:10:11 04:11:57 (UTC+0),,732,79,5803,0,0,0
7378246349801848833,caiyacai28,Maxed Out,kremaindustries@gmail.com,Rookie,Effective,Not started,2024:06:08 21:56:04 (UTC+0),170,Regular,anita@yourdreamsocial.com,No,0,2024:06:08 21:56:04 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:06:14 07:02:51 (UTC+0),,169,1,17,0,0,0
7359136537017188358,traciekeller21,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Started,2023:10:17 21:29:01 (UTC+0),405,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:03 22:29:49 (UTC+0),,1027,546,4075,0,0,0.41
7359137386615570438,chasehollandmusic,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:12:14 00:00:06 (UTC+0),347,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:09:24 04:54:58 (UTC+0),,505,64,8319,0,0,0
7396742879797985297,sophi_cakes96,Anita Dreams,anita@yourdreamsocial.com,Rookie,Effective,Started,2024:07:28 17:52:37 (UTC+0),120,Regular,anita@yourdreamsocial.com,No,0,2024:07:28 17:52:37 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:10:10 15:15:45 (UTC+0),,5519,99,7400,0,0,0
7359138215414136838,itssokraken,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2024:01:31 20:32:12 (UTC+0),299,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:11:17 04:21:07 (UTC+0),,199,171,4961,0,0,0.78
7359136665174114309,t.maican,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:10:28 00:42:01 (UTC+0),394,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:09:06 01:11:59 (UTC+0),,451,39,1380,0,0,0
7359137362997280774,ayooitsjohnathan_ventura,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:12:12 16:12:01 (UTC+0),349,Regular,wes@yourdreamsocial.com,No,0,2024:09:01 00:00:00 (UTC+0),2024:12:01 00:00:00 (UTC+0),0,300000,2024:11:24 00:33:05 (UTC+0),,217,8,224,0,0,0.83
7359136536979505158,jillyfl,Not in a group,wes@yourdreamsocial.com,Rookie,Effective,Not started,2023:10:17 19:22:01 (UTC+0),405,Regular,wes@yourdreamsocial.com,No,0,2024:10:01 00:00:00 (UTC+0),2025:01:01 00:00:00 (UTC+0),0,300000,2024:09:25 21:40:28 (UTC+0),,725,53,968,0,0,0
